순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량
8460,P5,2020-07-23,주간,200520-19478-035,"001,002,003,004","04,05",가열로5호기,"6000.00 X 5500.00 X 142.00
",TWS355,"40/40/35 S/N:001-004
1515*500*585","400T
SLAB",CARBON,4,7810,4,94.36
8461,P5,2020-07-23,주간,200717-19226-004,"007,008,009","04,05",가열로5호기,"4436.00 X 3786.00 X 175.00
",TWS355,"30/30/25 S/N:007-009
1596*450*500   단조비 확보. BOTTOM","400T
SLAB",CARBON,3,7660,3,92.55
8462,P5,2020-07-23,야간,200616-19196-005,001,"01,02",가열로2호기,"COGGING
",TW 4330 M2,"930 X L 업셋팅(1200T)
P15소재 (200616-19196-005)","INGOT
열괴",ALLOY,1,14350,1,95.61
8463,P5,2020-07-23,야간,200708-19302-001,"001,002,003,004","01,02",가열로2호기,"4008.00 X 3730.00 X 430.00
",TW S420NL,"30/30/30 S/N:001-004
1452*500*655","R/BLOOM
Φ800",CARBON,4,7960,4,53.04
8464,P5,2020-07-23,야간,200708-19302-013,"001,002,003,004","01,02",가열로2호기,"4008.00 X 3730.00 X 430.00
",TW S420NL,"30/30/30 S/N:001-004
1452*500*655","R/BLOOM
Φ800",CARBON,4,7960,4,53.04
8465,P5,2020-07-23,야간,200708-19302-006,"001,002,003,004","01,02",가열로1호기,"6024.00 X 5528.00 X 135.00
",TWS355,"45/45/40 S/N:001-004
1529*500*575","400T
SLAB",CARBON,4,7840,4,51.51
8466,P5,2020-07-23,야간,200708-19302-007,"001,002,003,004","01,02",가열로1호기,"6024.00 X 5528.00 X 135.00
",TWS355,"45/45/40 S/N:001-004
1529*500*575","400T
SLAB",CARBON,4,7840,4,51.51
8467,P5,2020-07-23,야간,"200706-15225-001
1/2차작업",001,"01,02",가열로2호기,"570.00 X 0.00 X 5695.00
",TW 266MGr2,S/N:001 시방서참고 R/BAR,"400T
히트확인",CARBON,1,14100,1,93.95
8468,P5,2020-07-23,야간,"200716-19949-004
1/2차작업","001,002","01,02",가열로2호기,"1384.30 X 1219.20 X 1082.68
",TW 350LF2,"50/50/50 S/N:001-002
934*450*1190   펀치작업","300T
SLAB",CARBON,2,5210,2,34.71
8469,P8,2020-07-23,주간,200707-19168-007,001,"12,15",가열로15호기,4300.00 X 3970.00 X 107.00,TWS355,"1150*450*420
30/30/37(시)",SLAB,CARBON,0,2764,1,37.1
8470,P8,2020-07-23,주간,200707-19168-007,"012,013,014,015,016,017,018,019,020,021,022,023,024","12,15",가열로15호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,23,37.1
8471,P8,2020-07-23,주간,200707-19168-007,"002,003,004,005,006,007,008,009,010,011","12,15",가열로12호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,23,34.32
8472,P8,2020-07-23,주간,200707-19168-008,"007,008,009,010,011,012","12,15",가열로15호기,4556.00 X 4000.00 X 110.00,TWS355,"1368*450*465
32/32/36",SLAB,CARBON,0,4775,12,64.1
8473,P8,2020-07-23,주간,200707-19168-008,"001,002,003,004,005,006","12,15",가열로12호기,4556.00 X 4000.00 X 110.00,TWS355,"1368*450*465
32/32/36",SLAB,CARBON,0,4775,12,59.28
8474,P8,2020-07-23,야간,200707-19168-005,"001,002,003,004,005,006","16,14",가열로14호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,6,45.39
8475,P8,2020-07-23,야간,200707-19168-006,001,"16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1053*450*350
25/25/37(시)",SLAB,CARBON,0,1817,1,24.1
8476,P8,2020-07-23,야간,200707-19168-006,"002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018","16,14",가열로16호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,23,30
8477,P8,2020-07-23,야간,200707-19168-006,"019,020,021,022,023,024","16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,23,24.1
8478,P8,2020-07-23,야간,200706-01502-050,"001,002,003,004,005","16,14",가열로16호기,4688.60 X 4178.60 X 156.00,TWS355,"1406*450*525
35/35/25",SLAB,CARBON,0,5898,5,97.38
8479,P8,2020-07-23,야간,200706-01502-051,"001,002,003,004,005","16,14",가열로14호기,4688.60 X 4178.60 X 156.00,TWS355,"1406*450*525
35/35/25",SLAB,CARBON,0,5898,5,78.22
8480,P15,2020-07-23,주간,200624-15200-008,1,"20,19,18",가열로20호기,"2716.00 X 2500.00 X 3847.60
",A266MGr2,7/23 야간작업분,,CARBON,1,70600,1,81.43
8481,P15,2020-07-23,주간,200414-12161-003,1,"20,19,18",가열로19호기,"1120.00 X 0.00 X 6850.00
",SF590,투입완료 시방서 참고,,CARBON,1,37600,1,96.54
8482,P15,2020-07-23,주간,200415-70190-004,6,"20,19,18",가열로19호기,"4529.00 X 0.00 X 125.00
",F11,"코깅바 사용  장입만 실시
7/23 야간작업분",,ALLOY,1,30140,1,77.39
8483,P15,2020-07-23,주간,200601-19198-004,1,"20,19,18",가열로20호기,"700.00 X 0.00 X 6595.00
",42CrMo4,7/22 16~20시 입고예정(열괴) 시방서 참고,,ALLOY,1,25100,1,28.95
8484,P15,2020-07-23,주간,200723-001,"1,2","20,19,18",가열로18호기,"COG
",4330M2,"7/23 02시 입고 예정(열괴)  COG
7/23 야간작업분",,,2,29600,2,34.55
8485,P15,2020-07-23,주간,191021-19133-003,2,"20,19,18",가열로18호기,"5500.00 X 4700.00 X 400.00
",42CrMo4,"7/22 23시 입고예정(열괴) 
7/23 야간작업분",,ALLOY,1,38100,1,44.47
8486,P15,2020-07-23,주간,200616-19196-001,1,"20,19,18",가열로18호기,"4697.00 X 4143.00 X 123.00
",4330M2,7/22 23시 입고 예정(열괴)  COG,,ALLOY,1,24350,1,28.42
8487,P15,2020-07-23,주간,200601-19198-004,"2,3","20,19,18",가열로20호기,"700.00 X 0.00 X 6595.00
",42CrMo4,"7/22 16~20시 입고예정(열괴)
업셋팅만 실시",,ALLOY,2,25100,2,28.95
8488,P15,2020-07-23,주간,200706-01502-036,5,"20,19,18",가열로19호기,"3557.00 X 2560.00 X 285.00
",S355NL,380T 2차작업  7/23 주간작업분,,CARBON,1,13000,1,33.38
8489,P15,2020-07-23,주간,200427-12339-002,1,"20,19,18",가열로20호기,"1436.00 X 190.00 X 7717.00
",S45C,2차작업 시방서 참고,,CARBON,1,26850,1,30.97
8490,P15,2020-07-23,주간,200717-19226-005,"1,2,3,4","20,19,18",가열로19호기,"4448.00 X 3854.00 X 230.00
",S355NL,1000 R/BLOOM   2차작업,,CARBON,4,9030,4,23.19
8491,P15,2020-07-23,야간,200415-70190-004,6,"18,17,06",가열로18호기,"4529.00 X 0.00 X 125.00
",F11,코깅바 투입완료  1차작업,,ALLOY,1,30140,1,11.05
8492,P15,2020-07-23,야간,191021-19133-003,2,"18,17,06",가열로18호기,"5500.00 X 4700.00 X 400.00
",42CrMo4,투입완료 COG,,ALLOY,1,38100,1,13.97
8493,P15,2020-07-23,야간,200723-001,"1,2","18,17,06",가열로18호기,"COG
",4330M2,"투입완료 COG
코깅후 압탕절단, 열처리 요청",,,2,29600,2,10.85
8494,P15,2020-07-23,야간,200716-19949-006,"3,4","18,17,06",가열로6호기,"1384.30 X 1219.20 X 2794.00
",A350LF2,3차작업(마무리)  70/70/150,6호기,CARBON,2,16500,2,42.2
8495,P15,2020-07-23,야간,200520-19478-030,"3,4","18,17,06",가열로6호기,"6000.00 X 5304.00 X 206.00
",TWS355,400T  작업 2회 실시 단조비 충분히 줄 것,6호기,CARBON,2,13740,2,35.14
8496,P15,2020-07-23,야간,200601-19198-004,"2,3","18,17,06",가열로6호기,"700.00 X 0.00 X 6595.00
",42CrMo4,시방서 참고  자리 비워 둘 것,6호기,ALLOY,2,25100,2,64.2
8497,P15,2020-07-23,야간,200624-15200-005,1,"18,17,06",가열로17호기,"3584.00 X 3300.00 X 3400.00
",A266MGr2,"코깅바 예열  7/22 야간 투입
절단반에 있음  7/23 20시 절단반 이동",17호기,CARBON,1,105934,1,0.11
8498,P15,2020-07-23,야간,200624-15200-008,1,"18,17,06",가열로18호기,"2716.00 X 2500.00 X 3847.60
",A266MGr2,투입완료  COG,,CARBON,1,70600,1,25.89
8499,P15,2020-07-23,야간,200415-70190-003,6,"18,17,06",가열로17호기,"5080.00 X 4531.00 X 1115.00
",F11,코깅바,17호기,ALLOY,1,56280,1,0.06
8500,P5,2020-07-24,주간,200204-19180-765,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/23 P5주
COGBAR",ALLOY,1,13480,1,45.58
8501,P5,2020-07-24,주간,200204-19180-766,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/23 P5주
COGBAR",ALLOY,1,13480,1,45.58
8502,P5,2020-07-24,주간,200204-19180-767,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/23 P5주
COGBAR",ALLOY,1,13480,1,45.58
8503,P5,2020-07-24,주간,200204-19180-768,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/23 P5주
COGBAR",ALLOY,1,13480,1,45.58
8504,P5,2020-07-24,주간,200204-19180-769,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/23 P5주
COGBAR",ALLOY,1,13480,1,45.58
8505,P5,2020-07-24,주간,200204-19180-770,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/23 P5주
COGBAR",ALLOY,1,13480,1,45.58
8506,P5,2020-07-24,주간,200204-19180-771,001,"04,05",가열로5호기,"1550.00 X 0.00 X 2475.00
","WTG-113
(INGOT)","GE 2.3MW M/SHAFT 금형작업
(NEW TYPE) (중량절감 INGOT사용건)","7/23 P5주
COGBAR",ALLOY,1,13480,1,45.58
8507,P5,2020-07-24,주간,"200706-15225-001
2/2차작업",001,"04,05",가열로4호기,"570.00 X 0.00 X 5695.00
",TW 266MGr2,S/N:001 시방서참고 R/BAR,"7/23 P5야
1차작업분",CARBON,1,14100,1,149.8
8508,P5,2020-07-24,주간,"200716-19949-004
2/2차작업","001,002","04,05",가열로4호기,"1384.30 X 1219.20 X 1082.68
",TW 350LF2,"50/50/50 S/N:001-002
934*450*1190   PIPE작업 = 황지","7/23 P5야
1차작업분",CARBON,2,5210,2,55.35
8509,P5,2020-07-24,주간,200708-19302-008,"001,002,003,004","04,05",가열로4호기,"6027.00 X 5573.00 X 150.00
",S355NL,"45/45/45 S/N:001-004
1524*500*600","R/BLOOM
Φ800",CARBON,4,8130,4,86.37
8510,P5,2020-07-24,주간,200318-19184-010,001,"04,05",가열로5호기,"80.00SQ X 300.00SQ X 1000.00T
",TW S355Mn,"50/50/350 S/N:001-004 동시작업
SQ130 X SQ730 X 2700T","700T
지정히트",CARBON,4,2200,1,7.44
8511,P5,2020-07-24,주간,200318-19184-010,005,"04,05",가열로5호기,"80.00SQ X 300.00SQ X 1000.00T
",TW S355Mn,"50/50/350 S/N:005-008 동시작업
SQ130 X SQ730 X 2700T","700T
지정히트",CARBON,4,2200,1,7.44
8512,P5,2020-07-24,야간,200217-12333-001,002,"01,02,03",가열로3호기,"1150.00 X 440.00 X 1632.00
",TW S45SU,"S/N:002 단조수정 시방서참고
첫작업 할 것.","7/24 P15주
1차수정",CARBON,1,10320,1,417.62
8513,P5,2020-07-24,야간,200708-19302-009,"001,002,003,004","01,02,03",가열로1호기,"6027.00 X 5573.00 X 150.00
",S355NL,"45/45/45 S/N:001-004
1524*500*600","R/BLOOM
Φ800",CARBON,4,8130,4,45.34
8514,P5,2020-07-24,야간,200708-19302-010,"001,002,003,004","01,02,03",가열로1호기,"6033.00 X 5583.00 X 160.00
",TWS355,"45/45/45 S/N:001-004
1578*500*580","400T
SLAB",CARBON,4,8490,4,47.35
8515,P5,2020-07-24,야간,"191031-19581-007
1/2차작업",001,"01,02,03",가열로2호기,"940.00 X 710.00 X 2895.00
",TW S360,S/N:001 시방서참고 R/TRUNK,"Φ1000 R/B
히트확인",CARBON,1,14070,1,96.09
8516,P5,2020-07-24,야간,200708-19302-025,"001,002,003,004","01,02,03",가열로2호기,"4008.00 X 3730.00 X 430.00
",TW S420NL,"30/30/30 S/N:001-004
1452*500*655","R/BLOOM
Φ800",CARBON,4,7960,4,54.36
8517,P5,2020-07-24,야간,200708-19302-037,"001,002,003,004","01,02,03",가열로2호기,"4008.00 X 3730.00 X 430.00
",TW S420NL,"30/30/30 S/N:001-004
1452*500*655","R/BLOOM
Φ800",CARBON,4,7960,4,54.36
8518,P5,2020-07-24,야간,가열로다이,"001,002","01,02,03",가열로2호기,"SQ(450 X 450 X 4800)
",C-STEEL,R/M사용,"R/B 테일부
및 압탕",,2,8000,2,54.63
8519,P8,2020-07-24,주간,200706-19226-014,001,"12,15",가열로12호기,4530.00 X 4100.00 X 125.00,TWS355,"1314*450*460
35/35/37(시)",SLAB,CARBON,0,4124,1,45.76
8520,P8,2020-07-24,주간,200706-19226-014,"002,003","12,15",가열로12호기,4530.00 X 4100.00 X 125.00,TWS355,"1296*450*455
35/35/30",SLAB,CARBON,0,4124,2,45.76
8521,P8,2020-07-24,주간,200706-19226-021,"001,002,003","12,15",가열로12호기,4529.00 X 4189.00 X 125.00,TWS355,"1207*450*445
35/35/30",SLAB,CARBON,0,3416,3,37.9
8522,P8,2020-07-24,주간,200706-19226-022,"001,002,003","12,15",가열로12호기,4530.00 X 4100.00 X 125.00,TWS355,"1296*450*455
35/35/30",SLAB,CARBON,0,4124,3,45.76
8523,P8,2020-07-24,주간,200707-19226-016,"001,002,003","12,15",가열로12호기,4530.00 X 4100.00 X 125.00,TWS355,"1296*450*455
35/35/30",SLAB,CARBON,0,4124,3,45.76
8524,P8,2020-07-24,주간,200707-19226-027,"001,002,003","12,15",가열로12호기,4529.00 X 4189.00 X 125.00,TWS355,"1207*450*445
35/35/30",SLAB,CARBON,0,3416,3,37.9
8525,P8,2020-07-24,주간,200707-19226-028,"001,002,003","12,15",가열로15호기,4530.00 X 4100.00 X 125.00,TWS355,"1296*450*455
35/35/30",SLAB,CARBON,0,4124,3,56.44
8526,P8,2020-07-24,주간,200708-19302-062,001,"12,15",가열로15호기,4172.00 X 3780.00 X 125.00,TWS355,"1215*450*460
30/30/37(시)",SLAB,CARBON,0,3324,1,45.49
8527,P8,2020-07-24,주간,200708-19302-062,"002,003,004","12,15",가열로15호기,4172.00 X 3780.00 X 125.00,TWS355,"1187*450*450
30/30/25",SLAB,CARBON,0,3324,3,45.49
8528,P8,2020-07-24,주간,200708-19302-063,"001,002,003,004","12,15",가열로15호기,4172.00 X 3780.00 X 125.00,TWS355,"1187*450*450
30/30/25",SLAB,CARBON,0,3324,4,45.49
8529,P8,2020-07-24,주간,200708-19302-074,001,"12,15",가열로15호기,4172.00 X 3780.00 X 125.00,TWS355,"1215*450*460
30/30/37(시)",SLAB,CARBON,0,3324,1,45.49
8530,P8,2020-07-24,주간,200708-19302-074,"002,003,004","12,15",가열로15호기,4172.00 X 3780.00 X 125.00,TWS355,"1187*450*450
30/30/25",SLAB,CARBON,0,3324,3,45.49
8531,P8,2020-07-24,주간,200708-19302-075,"001,002,003,004","12,15",가열로15호기,4172.00 X 3780.00 X 125.00,TWS355,"1187*450*450
30/30/25",SLAB,CARBON,0,3324,4,45.49
8532,P8,2020-07-24,야간,"200707-19168-001
<재제작건>",001,"16,14",가열로16호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,1,37.5
8533,P8,2020-07-24,야간,200707-19168-005,"007,008,009,010,011,012","16,14",가열로16호기,3085.00 X 2800.00 X 262.00,TWS355,"1197*450*455
23/23/23",SLAB,CARBON,0,3423,6,37.5
8534,P8,2020-07-24,야간,200708-19302-076,001,"16,14",가열로16호기,4974.00 X 4538.00 X 130.00,TWS355,"1296*450*545
35/35/37(시)",SLAB,CARBON,0,4748,1,52.01
8535,P8,2020-07-24,야간,200708-19302-076,"002,003,004","16,14",가열로16호기,4974.00 X 4538.00 X 130.00,TWS355,"1277*450*540
35/35/30",SLAB,CARBON,0,4748,3,52.01
8536,P8,2020-07-24,야간,200708-19302-077,"001,002,003,004","16,14",가열로16호기,4974.00 X 4538.00 X 130.00,TWS355,"1277*450*540
35/35/30",SLAB,CARBON,0,4748,4,52.01
8537,P8,2020-07-24,야간,200721-19226-001,"001,002,003,004,005","16,14",가열로14호기,3268.00 X 3010.00 X 400.00,TWS355,"1278*450*570
23/23/23",SLAB,CARBON,0,4977,5,58.96
8538,P8,2020-07-24,야간,200721-19226-002,"001,002,003,004,005","16,14",가열로14호기,3666.00 X 3346.00 X 95.00,TWS355,"1016*450*390
23/23/28",SLAB,CARBON,0,1946,5,23.05
8539,P8,2020-07-24,야간,200713-15509-001,"001,002","16,14",가열로14호기,1848.00 X 1477.00 X 230.20,TW F11,"1157*450*330
20/40/25","R/BLOOM
or SLAB",ALLOY,0,2241,2,26.55
8540,P8,2020-07-24,야간,200713-15509-003,"001,002","16,14",가열로14호기,1270.00 X 893.00 X 246.60,TW F11,"1029*450*310
20/35/25","R/BLOOM
or SLAB",ALLOY,0,1554,2,18.41
8541,P8,2020-07-24,야간,200716-19949-002,"001,002","16,14",가열로14호기,1803.40 X 1219.20 X 355.60,TW 350LF2,"1381*450*445
30/30/30","R/BLOOM
or SLAB",CARBON,0,4629,2,54.84
8542,P8,2020-07-24,야간,200616-19196-001,001,"16,14",가열로14호기,4697.00 X 4143.00 X 123.00,TW 4330 M2,"1552*450*525
30/50/77","7/23 P15주
COG BAR",ALLOY,0,6895,1,81.68
8543,P8,2020-07-24,야간,200616-19196-002,001,"16,14",가열로14호기,4590.00 X 4130.00 X 120.00,TW 4330 M2,"1409*450*530
30/50/80(시)","7/23 P15주
COG BAR",ALLOY,0,5793,1,68.62
8544,P8,2020-07-24,야간,200616-19196-006,001,"16,14",가열로14호기,2510.00 X 2115.00 X 375.00,TW 4330 M2,"1376*450*500
20/40/25","7/23 P15주
COG BAR",ALLOY,0,5167,1,61.21
8545,P15,2020-07-24,주간,200624-15200-006,1,"19,20",가열로19호기,"3584.00 X 3300.00 X 3541.20
 ",A266MGr2,"코깅바 사용  1차작업(PUNCH)
마지막 작업",,CARBON,1,89000,1,157.93
8546,P15,2020-07-24,주간,200716-19949-006,"1,2","19,20",가열로19호기,"1384.30 X 1219.20 X 2794.00
",A350LF2,"링밀에서 내경 작업 요청
2차작업  70/70/150",,CARBON,2,16500,2,29.28
8547,P15,2020-07-24,주간,200707-19226-005,"1,2,3","19,20",가열로20호기,"6500.00 X 5870.00 X 180.00
",S355NL,"380T  단조비 충분히 줄 것
절단완료",,CARBON,3,13505,3,55.53
8548,P15,2020-07-24,주간,200716-19949-005,1,"19,20",가열로19호기,"1384.30 X 1219.20 X 2457.45
",A350LF2,"1000 R/BLOOM  1차작업 
절단완료",,CARBON,1,14400,1,25.55
8549,P15,2020-07-24,주간,200706-01502-048,1,"19,20",가열로20호기,"3557.00 X 2560.00 X 285.00
",S355NL,380T  단조비 충분히 줄 것,,CARBON,3,13000,3,53.45
8550,P15,2020-07-24,주간,200706-01502-048,"2,3","19,20",가열로19호기,"3557.00 X 2560.00 X 285.00
",S355NL,380T  단조비 충분히 줄 것,,CARBON,3,13000,3,23.07
8551,P15,2020-07-24,주간,200415-70190-004,6,"19,20",가열로20호기,"4529.00 X 0.00 X 125.00
",F11,"2차작업 단조후 외경절단
자리 비워 둘 것",,ALLOY,1,30140,1,123.92
8552,P15,2020-07-24,주간,200601-19198-004,1,"19,20",가열로19호기,"700.00 X 0.00 X 6595.00
",42CrMo4,투입완료  시방서 참고,,ALLOY,1,25100,1,44.54
8553,P15,2020-07-24,야간,180816-15111-008,1,,가열로17호기,"1036.00 X 0.00 X 12783.00
",SF490V,"7/23 20~22시 입고 예정(열괴)
마지막 작업  1차작업",17호기,CARBON,1,110879,1,69.74
8554,P15,2020-07-24,야간,200706-01502-048,"4,5",,가열로6호기,"3557.00 X 2560.00 X 285.00
",S355NL,380T  단조비 충분히 줄 것,,CARBON,2,13000,2,91.93
8555,P15,2020-07-24,야간,200716-19949-005,1,,가열로19호기,"1384.30 X 1219.20 X 2457.45
",A350LF2,"링밀에서 내경 작업 요청  자리 비워 둘 것
2,3차작업(마무리)  70/70/150",,CARBON,1,14400,1,5.92
8556,P15,2020-07-24,야간,200715-71671-002,1,,가열로6호기,"3543.00 X 0.00 X 152.40
",A266MGr2,700t  1차작업,,CARBON,1,18630,1,131.74
8557,P15,2020-07-24,야간,200624-15200-006,1,,가열로19호기,"3584.00 X 3300.00 X 3541.20
 ",A266MGr2,2차작업(PIPE)  ,,CARBON,1,89000,1,36.57
8558,P15,2020-07-24,야간,200415-70190-003,6,,가열로17호기,"5080.00 X 4531.00 X 1115.00
",F11,코깅바  1차작업(PUNCH)  3550*2400*1280,17호기,ALLOY,1,56280,1,35.4
8559,P15,2020-07-24,야간,200708-19302-036,"1,2,3,4",,가열로6호기,"6300.00 X 5700.00 X 145.00
",S355NL,380T  단조비 충분히 줄 것,,CARBON,4,10690,4,75.59
8560,P15,2020-07-24,야간,200716-19949-006,"1,2",,가열로20호기,"1384.30 X 1219.20 X 2794.00
",A350LF2,3차작업(마무리)  70/70/150,,CARBON,2,16500,2,44.75
8561,P5,2020-07-27,주간,200105-19180-477,001,"01,02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고 (1000 R/B TEST건)","열처리예열
지정1000R/B",ALLOY,1,10800,1,63.09
8562,P5,2020-07-27,주간,200105-19180-478,001,"01,02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고 (1000 R/B TEST건)","열처리예열
지정1000R/B",ALLOY,1,10800,1,63.09
8563,P5,2020-07-27,주간,200105-19180-479,001,"01,02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고 (1000 R/B TEST건)","열처리예열
지정1000R/B",ALLOY,1,10800,1,63.09
8564,P5,2020-07-27,주간,200105-19180-480,001,"01,02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고 (1000 R/B TEST건)","열처리예열
지정1000R/B",ALLOY,1,10800,1,63.09
8565,P5,2020-07-27,주간,200105-19180-481,001,"01,02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고 (1000 R/B TEST건)","열처리예열
지정1000R/B",ALLOY,1,10800,1,63.09
8566,P5,2020-07-27,주간,200105-19180-482,001,"01,02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고 (1000 R/B TEST건)","열처리예열
지정1000R/B",ALLOY,1,10800,1,63.09
8567,P5,2020-07-27,주간,200105-19180-483,001,"01,02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고 (1000 R/B TEST건)","열처리예열
지정1000R/B",ALLOY,1,10800,1,63.09
8568,P5,2020-07-27,주간,200105-19180-484,001,"01,02,03",가열로3호기,"COGGING
","WTG-113
(INGOT)","GE 1.5MW M/SHAFT COGGING
별도시방서참고 (1000 R/B TEST건)","열처리예열
지정1000R/B",ALLOY,1,10800,1,63.09
8569,P5,2020-07-27,주간,"190212-14730-045
1/2차작업",001,"01,02,03",가열로2호기,"4000.00SQX1350.00SQX270.00T
",TW-P1,"S/N:001 시방서참고 금형강
두번작업 할것","700T
SLAB",CARBON,1,14540,1,242.83
8570,P5,2020-07-27,주간,"190212-14730-069
1/2차작업",001,"01,02,03",가열로2호기,"4000.00SQX1350.00SQX270.00T
",TW-P1,"S/N:001 시방서참고 금형강
두번작업 할것","700T
SLAB",CARBON,1,14540,1,242.83
8571,P5,2020-07-27,주간,200708-19302-011,"001,002,003,004","01,02,03",가열로1호기,"6033.00 X 5583.00 X 160.00
",TWS355,"45/45/45 S/N:001-004
1578*500*580","400T
SLAB",CARBON,4,8490,4,122.96
8572,P5,2020-07-27,야간,"190212-14730-045
2/2차작업",001,"03,05",가열로3호기,"4000.00SQX1350.00SQX270.00T
",TW-P1,"S/N:001 시방서참고 금형강
두번작업 할것","7/27 P5주
1차작업분",CARBON,1,14540,1,89.42
8573,P5,2020-07-27,야간,"190212-14730-069
2/2차작업",001,"03,05",가열로3호기,"4000.00SQX1350.00SQX270.00T
",TW-P1,"S/N:001 시방서참고 금형강
두번작업 할것","7/27 P5주
1차작업분",CARBON,1,14540,1,89.42
8574,P5,2020-07-27,야간,"200629-98752-001
1/2차작업",001,"03,05",가열로5호기,"2600.00SQX1300.00SQX530.00T
",TW-P1,S/N:001 시방서참고  금형강,"열처리예열
700T",CARBON,1,17400,1,167.53
8575,P5,2020-07-27,야간,"200629-98752-002
1/2차작업",001,"03,05",가열로5호기,"2600.00SQX1300.00SQX530.00T
",TW-P1,S/N:001 시방서참고  금형강,"열처리예열
700T",CARBON,1,17400,1,167.53
