,가열로명,가열시작일시,가열종료일시,단위가스사용량(사용량/중량),소요시간(분),소재개수,순번,시작온도,작업일자,종료온도,주/야간,중량(kg),총가스사용량,최대중량(kg),최대홀딩시간,최소홀딩시간,프레스명,DETECTED,STATUS
130,가열로2호기,2020-06-06 06:26,2020-06-08 15:00,72.7,3394.0,9.0,1473.0,-,2020-06-08,-,주간,88160.0,6411.9,15660.0,13.0,12.0,프레스(P5000),FOUND,OK
131,가열로2호기,2020-06-08 15:16,2020-06-09 14:32,49.9,1396.0,6.0,1485.0,-,2020-06-09,-,주간,89100.0,4448.5,14850.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
132,가열로2호기,2020-06-09 14:34,2020-06-10 13:49,53.6,1395.0,6.0,1496.0,-,2020-06-10,-,주간,87600.0,4699.6,14600.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
133,가열로2호기,2020-06-10 13:49,2020-06-11 14:56,54.3,1507.0,5.0,1514.0,-,2020-06-11,-,주간,80500.0,4369.1,18600.0,13.0,12.0,프레스(P5000),NOT FOUND,
134,가열로2호기,2020-06-11 16:11,2020-06-12 21:07,78.2,1736.0,6.0,1530.0,-,2020-06-12,-,주간,79720.0,6233.6,15660.0,13.0,12.0,프레스(P5000),FOUND,GAS OFF/TEMP OFF
135,가열로2호기,2020-06-13 06:45,2020-06-15 17:09,75.3,3504.0,8.0,1540.0,-,2020-06-15,-,주간,92870.0,6996.3,15760.0,13.0,12.0,프레스(P5000),FOUND,OK
136,가열로2호기,2020-06-15 19:00,2020-06-16 15:06,113.2,1206.0,5.0,1558.0,-,2020-06-16,-,주간,37320.0,4224.8,11920.0,13.0,12.0,프레스(P5000),NOT FOUND,
137,가열로2호기,2020-06-17 12:58,2020-06-18 15:05,68.4,1567.0,6.0,1600.0,-,2020-06-18,-,주간,87600.0,5995.6,18100.0,13.0,12.0,프레스(P5000),FOUND,OK
138,가열로2호기,2020-06-18 15:29,2020-06-19 18:00,58.5,1591.0,10.0,1619.0,-,2020-06-19,-,주간,94000.0,5503.6,19350.0,13.0,12.0,프레스(P5000),FOUND,OK
139,가열로2호기,2020-06-20 06:26,2020-06-22 10:40,201.8,3134.0,3.0,1634.0,-,2020-06-22,-,주간,25830.0,5213.6,8610.0,13.0,12.0,프레스(P5000),FOUND,GAS OFF/TEMP OFF
140,가열로2호기,2020-06-22 15:35,2020-06-23 15:45,63.0,1450.0,10.0,1645.0,-,2020-06-23,-,주간,90060.0,5672.3,13350.0,13.0,12.0,프레스(P5000),FOUND,OK
141,가열로2호기,2020-06-23 19:54,2020-06-24 18:23,40.5,1349.0,10.0,1657.0,-,2020-06-24,-,주간,90060.0,3645,13350.0,13.0,12.0,프레스(P5000),FOUND,OK
142,가열로2호기,2020-06-26 06:20,2020-06-27 03:31,68.7,1271.0,9.0,1692.0,-,2020-06-26,-,야간,73250.0,5033.7,10770.0,13.0,12.0,프레스(P5000),FOUND,OK
143,가열로2호기,2020-06-27 06:50,2020-06-29 23:36,125.0,3886.0,6.0,1707.0,-,2020-06-29,-,야간,49450.0,6179.6,17600.0,13.0,12.0,프레스(P5000),FOUND,OK
144,가열로2호기,2020-06-30 23:56,2020-07-02 07:13,90.5,1877.0,7.0,1747.0,-,2020-07-01,-,야간,81200.0,7345.5,14600.0,13.0,12.0,프레스(P5000),FOUND,OK
145,가열로2호기,2020-07-02 07:31,2020-07-03 05:08,45.7,1297.0,8.0,1768.0,-,2020-07-02,-,야간,89904.0,4112.9,19100.0,13.0,12.0,프레스(P5000),FOUND,OK
146,가열로2호기,2020-07-04 06:20,2020-07-06 14:13,187.6,3353.0,6.0,1801.0,-,2020-07-06,-,주간,36034.0,6761.3,9470.0,13.0,12.0,프레스(P5000),NOT FOUND,
147,가열로2호기,2020-07-06 19:58,2020-07-07 18:22,97.4,1344.0,5.0,1820.0,-,2020-07-07,-,주간,47050.0,4580.6,9410.0,13.0,12.0,프레스(P5000),FOUND,GAS OFF/TEMP OFF
148,가열로2호기,2020-07-07 18:25,2020-07-08 18:00,48.5,1415.0,7.0,1840.0,-,2020-07-08,-,주간,96149.0,4659.5,15269.0,13.0,12.0,프레스(P5000),FOUND,OK
149,가열로2호기,2020-07-08 19:55,2020-07-09 18:35,61.9,1360.0,11.0,1861.0,-,2020-07-09,-,주간,86480.0,5351.2,8000.0,13.0,12.0,프레스(P5000),FOUND,OK
150,가열로2호기,2020-07-09 20:00,2020-07-10 19:14,90.2,1394.0,7.0,1885.0,-,2020-07-10,-,주간,53360.0,4813.9,8510.0,13.0,12.0,프레스(P5000),FOUND,OK
151,가열로2호기,2020-07-11 06:45,2020-07-14 05:37,155.5,4252.0,6.0,1908.0,-,2020-07-13,-,야간,49180.0,7647.9,10700.0,13.0,12.0,프레스(P5000),FOUND,OK
152,가열로2호기,2020-07-14 05:39,2020-07-15 05:25,234.0,1426.0,2.0,1923.0,-,2020-07-14,-,야간,16710.0,3910.8,10750.0,13.0,12.0,프레스(P5000),FOUND,OK
153,가열로2호기,2020-07-15 05:48,2020-07-16 00:00,0.0,1092.0,8.0,1939.0,-,2020-07-15,-,야간,78696.0,-,9837.0,13.0,12.0,프레스(P5000),NOT FOUND,
154,가열로3호기,2020-02-29 08:18,2020-03-03 04:25,88.4,4087.0,8.0,3.0,-,2020-03-02,-,야간,84750.0,7493.5,13970.0,13.0,12.0,프레스(P5000),NOT FOUND,
155,가열로3호기,2020-03-03 05:08,2020-03-04 05:12,117.9,1444.0,3.0,27.0,-,2020-03-03,-,야간,38600.0,4552.5,17100.0,13.0,12.0,프레스(P5000),FOUND,OK
156,가열로3호기,2020-03-04 05:28,2020-03-05 03:27,47.3,1319.0,7.0,49.0,-,2020-03-04,-,야간,94360.0,4460.9,13480.0,13.0,12.0,프레스(P5000),FOUND,OK
157,가열로3호기,2020-03-05 05:21,2020-03-06 09:57,47.6,1716.0,7.0,70.0,-,2020-03-05,-,야간,100950.0,4803.7,20350.0,13.0,12.0,프레스(P5000),FOUND,OK
158,가열로3호기,2020-03-07 07:00,2020-03-09 11:08,78.7,3128.0,8.0,114.0,-,2020-03-09,-,주간,76432.0,6014.7,9554.0,13.0,12.0,프레스(P5000),FOUND,OK
159,가열로3호기,2020-03-09 15:05,2020-03-10 15:08,56.6,1443.0,7.0,137.0,-,2020-03-10,-,주간,103950.0,5878.9,14850.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
160,가열로3호기,2020-03-10 15:45,2020-03-11 14:28,57.8,1363.0,6.0,158.0,-,2020-03-11,-,주간,89100.0,5148.1,14850.0,12.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
161,가열로3호기,2020-03-11 15:30,2020-03-12 14:05,52.6,1355.0,9.0,183.0,-,2020-03-12,-,주간,108400.0,5704.4,19600.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
162,가열로3호기,2020-03-12 18:00,2020-03-13 13:15,58.0,1155.0,8.0,204.0,-,2020-03-13,-,주간,76432.0,4436.7,9554.0,13.0,12.0,프레스(P5000),FOUND,OK
163,가열로3호기,2020-03-14 07:00,2020-03-17 01:42,109.2,4002.0,9.0,224.0,-,2020-03-16,-,야간,69600.0,7599.4,12120.0,13.0,12.0,프레스(P5000),FOUND,OK
164,가열로3호기,2020-03-17 04:55,2020-03-18 01:02,49.1,1207.0,7.0,248.0,-,2020-03-17,-,야간,103950.0,5101.5,14850.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
165,가열로3호기,2020-03-18 01:15,2020-03-19 05:50,55.7,1715.0,7.0,265.0,-,2020-03-18,-,야간,111200.0,6189.9,22100.0,13.0,12.0,프레스(P5000),FOUND,OK
166,가열로3호기,2020-03-19 08:33,2020-03-21 05:15,96.2,2682.0,7.0,301.0,-,2020-03-20,-,주간,106450.0,10242.9,17350.0,13.0,12.0,프레스(P5000),FOUND,OK
167,가열로3호기,2020-03-21 07:30,2020-03-23 18:18,170.0,3528.0,7.0,321.0,-,2020-03-23,-,주간,49840.0,8473.6,10530.0,13.0,12.0,프레스(P5000),FOUND,OK
168,가열로3호기,2020-03-23 18:30,2020-03-24 18:47,153.8,1457.0,5.0,342.0,-,2020-03-24,-,주간,38170.0,5869.3,13930.0,13.0,12.0,프레스(P5000),FOUND,OK
169,가열로3호기,2020-03-24 19:10,2020-03-25 19:30,59.1,1460.0,9.0,362.0,-,2020-03-25,-,주간,110420.0,6521.5,13480.0,13.0,12.0,프레스(P5000),FOUND,OK
170,가열로3호기,2020-03-25 19:48,2020-03-26 20:08,68.0,1460.0,8.0,382.0,-,2020-03-26,-,주간,94260.0,6407.9,13480.0,13.0,12.0,프레스(P5000),FOUND,OK
171,가열로3호기,2020-03-26 20:22,2020-03-28 06:24,113.9,2042.0,8.0,398.0,-,2020-03-27,-,주간,76432.0,8704.8,9554.0,13.0,12.0,프레스(P5000),FOUND,OK
172,가열로3호기,2020-03-28 08:45,2020-03-30 13:10,120.3,3145.0,7.0,418.0,-,2020-03-30,-,주간,65600.0,7890.3,19100.0,13.0,12.0,프레스(P5000),FOUND,OK
173,가열로3호기,2020-03-30 13:53,2020-03-31 14:14,62.0,1461.0,7.0,436.0,-,2020-03-31,-,주간,103950.0,6443,14850.0,13.0,12.0,프레스(P5000),FOUND,OK
174,가열로3호기,2020-03-31 14:16,2020-04-01 11:05,57.7,1249.0,7.0,452.0,-,2020-04-01,-,주간,94360.0,5442,13480.0,13.0,12.0,프레스(P5000),FOUND,OK
175,가열로3호기,2020-04-01 14:24,2020-04-02 13:06,56.8,1362.0,6.0,476.0,-,2020-04-02,-,주간,108350.0,6158.4,19850.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
176,가열로3호기,2020-04-02 13:45,2020-04-03 19:34,96.1,1789.0,8.0,496.0,-,2020-04-03,-,주간,84240.0,8094.6,10530.0,13.0,12.0,프레스(P5000),FOUND,OK
177,가열로3호기,2020-04-03 19:51,2020-04-04 15:52,64.1,1201.0,8.0,516.0,-,2020-04-04,-,주간,76432.0,4900.7,9554.0,13.0,12.0,프레스(P5000),FOUND,OK
178,가열로3호기,2020-04-06 13:35,2020-04-07 15:35,79.1,1560.0,7.0,562.0,-,2020-04-07,-,주간,103950.0,8222.6,14850.0,13.0,12.0,프레스(P5000),FOUND,OK
179,가열로3호기,2020-04-07 16:45,2020-04-08 14:50,54.4,1325.0,9.0,582.0,-,2020-04-08,-,주간,104900.0,5703.9,16100.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
180,가열로3호기,2020-04-08 15:15,2020-04-09 18:25,90.5,1630.0,8.0,602.0,-,2020-04-09,-,주간,64680.0,5856,10800.0,13.0,12.0,프레스(P5000),FOUND,OK
181,가열로3호기,2020-04-09 19:37,2020-04-10 18:36,102.1,1379.0,7.0,622.0,-,2020-04-10,-,주간,45590.0,4652.8,9200.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
182,가열로3호기,2020-04-11 13:47,2020-04-13 16:37,117.5,3050.0,5.0,645.0,-,2020-04-13,-,야간,41940.0,4925.9,10840.0,13.0,12.0,프레스(P5000),FOUND,OK
183,가열로3호기,2020-04-13 18:45,2020-04-14 18:19,81.8,1414.0,8.0,668.0,-,2020-04-14,-,주간,72640.0,5942.8,10120.0,13.0,12.0,프레스(P5000),FOUND,OK
184,가열로3호기,2020-04-14 19:38,2020-04-15 19:09,51.5,1411.0,9.0,689.0,-,2020-04-15,-,주간,112790.0,5810.4,13480.0,13.0,12.0,프레스(P5000),FOUND,OK
185,가열로3호기,2020-04-15 19:33,2020-04-16 18:44,63.7,1391.0,8.0,710.0,-,2020-04-16,-,주간,76432.0,4869.4,9554.0,13.0,12.0,프레스(P5000),FOUND,OK
186,가열로3호기,2020-04-16 19:25,2020-04-17 16:14,81.3,1249.0,8.0,728.0,-,2020-04-17,-,주간,57600.0,4683.7,10320.0,13.0,12.0,프레스(P5000),FOUND,OK
187,가열로3호기,2020-04-19 07:30,2020-04-20 18:44,76.9,2114.0,9.0,744.0,-,2020-04-20,-,주간,96220.0,7401.9,22100.0,13.0,12.0,프레스(P5000),FOUND,GAS OFF/TEMP OFF
188,가열로3호기,2020-04-20 19:00,2020-04-21 18:53,84.1,1433.0,8.0,771.0,-,2020-04-21,-,주간,70200.0,5903.1,10730.0,13.0,12.0,프레스(P5000),FOUND,OK
189,가열로3호기,2020-04-21 19:00,2020-04-22 15:22,57.0,1222.0,7.0,790.0,-,2020-04-22,-,주간,76140.0,4336.4,11190.0,13.0,12.0,프레스(P5000),FOUND,OK
190,가열로3호기,2020-04-22 15:42,2020-04-23 18:23,108.1,1601.0,8.0,804.0,-,2020-04-23,-,주간,51800.0,5601,9610.0,13.0,12.0,프레스(P5000),FOUND,OK
191,가열로3호기,2020-04-23 18:28,2020-04-24 18:40,166.2,1452.0,6.0,826.0,-,2020-04-24,-,주간,25440.0,4229,4240.0,13.0,12.0,프레스(P5000),FOUND,OK
192,가열로3호기,2020-04-24 19:50,2020-04-25 15:13,65.0,1163.0,6.0,853.0,-,2020-04-25,-,주간,61550.0,3997.9,11360.0,12.0,12.0,프레스(P5000),FOUND,OK
193,가열로3호기,2020-04-26 08:13,2020-04-28 04:45,87.9,2672.0,10.0,877.0,-,2020-04-27,-,야간,85740.0,7539,8950.0,13.0,12.0,프레스(P5000),FOUND,OK
194,가열로3호기,2020-04-28 05:06,2020-04-29 03:10,66.1,1324.0,8.0,903.0,-,2020-04-28,-,야간,86940.0,5743.2,16000.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
195,가열로3호기,2020-04-29 06:31,2020-04-29 18:45,0.0,734.0,0.0,929.0,-,2020-04-29,-,주간,0.0,3121,0.0,13.0,12.0,프레스(P5000),FOUND,NO MATERIAL
196,가열로3호기,2020-04-29 18:47,2020-04-29 23:24,16.8,277.0,9.0,930.0,-,2020-04-29,-,야간,56540.0,949.6,11000.0,13.0,12.0,프레스(P5000),FOUND,OK
197,가열로3호기,2020-04-30 02:27,2020-05-01 07:00,59.1,1713.0,14.0,953.0,-,2020-04-30,-,야간,126640.0,7487.7,9410.0,13.0,12.0,프레스(P5000),FOUND,OK
198,가열로3호기,2020-05-05 07:30,2020-05-07 05:08,198.9,2738.0,5.0,976.0,-,2020-05-06,-,야간,43840.0,8719,8880.0,13.0,12.0,프레스(P5000),FOUND,OK
199,가열로3호기,2020-05-07 05:44,2020-05-08 06:08,86.3,1464.0,6.0,990.0,-,2020-05-07,-,야간,65880.0,5682.8,10980.0,13.0,12.0,프레스(P5000),FOUND,OK
200,가열로3호기,2020-05-08 15:45,2020-05-09 16:00,88.0,1455.0,9.0,1032.0,-,2020-05-09,-,주간,72890.0,6410.9,10300.0,13.0,12.0,프레스(P5000),FOUND,OK
201,가열로3호기,2020-05-10 08:16,2020-05-12 06:42,70.5,2786.0,7.0,1052.0,-,2020-05-11,-,야간,104160.0,7342.5,15760.0,13.0,12.0,프레스(P5000),NOT FOUND,
202,가열로3호기,2020-05-12 06:55,2020-05-13 06:24,63.6,1409.0,6.0,1078.0,-,2020-05-12,-,야간,77680.0,4939.2,15760.0,13.0,12.0,프레스(P5000),FOUND,GAS OFF/TEMP OFF
203,가열로3호기,2020-05-13 06:30,2020-05-14 04:35,69.9,1325.0,6.0,1092.0,-,2020-05-13,-,야간,63840.0,4464.6,12650.0,13.0,12.0,프레스(P5000),FOUND,OK
204,가열로3호기,2020-05-14 04:45,2020-05-14 23:34,93.1,1129.0,4.0,1114.0,-,2020-05-14,-,야간,40853.0,3802.6,13263.0,13.0,12.0,프레스(P5000),FOUND,OK
205,가열로3호기,2020-05-15 06:23,2020-05-16 02:29,85.4,1206.0,9.0,1137.0,-,2020-05-15,-,야간,58780.0,5020.6,8030.0,13.0,12.0,프레스(P5000),FOUND,OK
206,가열로3호기,2020-05-16 07:45,2020-05-18 14:08,81.9,3263.0,10.0,1161.0,-,2020-05-18,-,주간,88580.0,7251.3,9410.0,13.0,12.0,프레스(P5000),FOUND,OK
207,가열로3호기,2020-05-18 15:43,2020-05-19 14:01,77.3,1338.0,5.0,1185.0,-,2020-05-19,-,주간,64820.0,5011.2,21600.0,13.0,12.0,프레스(P5000),FOUND,OK
208,가열로3호기,2020-05-19 15:26,2020-05-20 19:05,48.1,1659.0,9.0,1208.0,-,2020-05-20,-,주간,134400.0,6465.9,19850.0,13.0,12.0,프레스(P5000),FOUND,GAS OFF/TEMP OFF
209,가열로3호기,2020-05-20 19:05,2020-05-21 18:23,67.9,1398.0,7.0,1232.0,-,2020-05-21,-,주간,85500.0,5802.4,15660.0,13.0,12.0,프레스(P5000),FOUND,OK
210,가열로3호기,2020-05-21 19:30,2020-05-22 18:42,71.8,1392.0,8.0,1255.0,-,2020-05-22,-,주간,81530.0,5851.6,15760.0,13.0,12.0,프레스(P5000),FOUND,OK
211,가열로3호기,2020-05-23 07:35,2020-05-25 18:23,102.5,3528.0,10.0,1274.0,-,2020-05-25,-,주간,80990.0,8304.5,9530.0,13.0,12.0,프레스(P5000),FOUND,OK
212,가열로3호기,2020-05-25 20:00,2020-05-26 18:37,55.0,1357.0,4.0,1298.0,-,2020-05-26,-,주간,71160.0,3913.9,22930.0,13.0,12.0,프레스(P5000),FOUND,OK
213,가열로3호기,2020-05-26 18:53,2020-05-27 17:23,76.0,1350.0,11.0,1318.0,-,2020-05-27,-,주간,67770.0,5150.8,8950.0,13.0,12.0,프레스(P5000),FOUND,OK
214,가열로3호기,2020-05-27 19:06,2020-05-28 15:51,120.5,1245.0,1.0,1338.0,-,2020-05-28,-,주간,20600.0,2482.6,20600.0,13.0,12.0,프레스(P5000),FOUND,OK
215,가열로3호기,2020-05-28 15:51,2020-05-28 21:43,41.5,352.0,1.0,1339.0,-,2020-05-28,-,야간,20600.0,855.9,20600.0,12.0,12.0,프레스(P15000),NOT FOUND,
216,가열로3호기,2020-05-30 07:22,2020-06-01 23:54,70.9,3872.0,9.0,1377.0,-,2020-06-01,-,야간,103030.0,7307.2,15660.0,13.0,12.0,프레스(P5000),FOUND,OK
217,가열로3호기,2020-06-02 02:12,2020-06-03 06:00,69.1,1668.0,11.0,1390.0,-,2020-06-02,-,야간,98570.0,6816,9910.0,13.0,12.0,프레스(P5000),FOUND,OK
218,가열로3호기,2020-06-03 13:02,2020-06-04 07:14,34.0,1092.0,11.0,1411.0,-,2020-06-03,-,야간,98570.0,3349.6,9910.0,13.0,12.0,프레스(P5000),FOUND,OK
219,가열로3호기,2020-06-04 07:31,2020-06-05 02:33,50.0,1142.0,6.0,1431.0,-,2020-06-04,-,야간,80880.0,4043.7,13480.0,12.0,12.0,프레스(P5000),FOUND,OK
220,가열로3호기,2020-06-05 03:27,2020-06-05 13:52,21.2,625.0,5.0,1453.0,-,2020-06-05,-,주간,103250.0,2190.4,22600.0,12.0,12.0,프레스(P5000),FOUND,OK
221,가열로3호기,2020-06-06 06:24,2020-06-08 18:00,124.5,3576.0,5.0,1474.0,-,2020-06-08,-,주간,64320.0,8006.3,15760.0,13.0,12.0,프레스(P5000),FOUND,OK
222,가열로3호기,2020-06-08 19:24,2020-06-09 17:24,112.5,1320.0,5.0,1486.0,-,2020-06-09,-,주간,31270.0,3516.9,8600.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
223,가열로3호기,2020-06-09 20:00,2020-06-10 19:41,54.7,1421.0,9.0,1497.0,-,2020-06-10,-,주간,95250.0,5214.7,13480.0,13.0,12.0,프레스(P5000),FOUND,OK
224,가열로3호기,2020-06-10 20:33,2020-06-11 19:08,60.2,1355.0,6.0,1515.0,-,2020-06-11,-,주간,80880.0,4865.5,13480.0,13.0,12.0,프레스(P5000),FOUND,OK
225,가열로3호기,2020-06-11 19:39,2020-06-12 18:35,114.2,1376.0,2.0,1531.0,-,2020-06-12,-,주간,36200.0,4132.6,18100.0,13.0,12.0,프레스(P5000),FOUND,OK
226,가열로3호기,2020-06-13 06:45,2020-06-16 02:49,129.9,4084.0,6.0,1541.0,-,2020-06-15,-,야간,56880.0,7390.9,10150.0,13.0,12.0,프레스(P5000),FOUND,OK
227,가열로3호기,2020-06-16 07:25,2020-06-17 01:42,103.1,1097.0,4.0,1559.0,-,2020-06-16,-,야간,35540.0,3664.9,11920.0,13.0,12.0,프레스(P5000),FOUND,OK
228,가열로3호기,2020-06-17 01:44,2020-06-18 01:48,54.3,1444.0,4.0,1578.0,-,2020-06-17,-,야간,84900.0,4608.6,22350.0,13.0,12.0,프레스(P5000),FOUND,OK
229,가열로3호기,2020-06-18 01:50,2020-06-19 02:14,41.3,1464.0,7.0,1601.0,-,2020-06-18,-,야간,125700.0,5185.5,19350.0,13.0,12.0,프레스(P5000),FOUND,OK
230,가열로3호기,2020-06-19 02:34,2020-06-20 04:17,139.2,1543.0,10.0,1620.0,-,2020-06-19,-,야간,35420.0,4931.8,3610.0,13.0,12.0,프레스(P5000),FOUND,OK
231,가열로3호기,2020-06-20 06:33,2020-06-22 11:17,70.3,3164.0,7.0,1635.0,-,2020-06-22,-,야간,43200.0,3036.4,11920.0,13.0,12.0,프레스(P5000),FOUND,OK
232,가열로3호기,2020-06-22 11:20,2020-06-24 06:21,166.6,2581.0,7.0,1646.0,-,2020-06-23,-,야간,43200.0,7196.9,11920.0,13.0,12.0,프레스(P5000),FOUND,OK
233,가열로3호기,2020-06-24 06:40,2020-06-25 06:27,88.2,1427.0,7.0,1658.0,-,2020-06-24,-,야간,62520.0,5512.8,14550.0,13.0,12.0,프레스(P5000),FOUND,OK
234,가열로3호기,2020-06-25 06:33,2020-06-25 22:38,72.7,965.0,4.0,1670.0,-,2020-06-25,-,야간,36970.0,2689.2,14550.0,13.0,12.0,프레스(P5000),FOUND,GAS OFF/TEMP OFF
235,가열로3호기,2020-06-26 06:20,2020-06-27 05:08,159.5,1368.0,8.0,1693.0,-,2020-06-26,-,야간,28220.0,4501.7,3550.0,13.0,12.0,프레스(P5000),FOUND,OK
236,가열로3호기,2020-06-29 15:32,2020-06-29 22:39,33.8,427.0,8.0,1727.0,-,2020-06-30,-,야간,88800.0,3005.3,11100.0,13.0,12.0,프레스(P5000),FOUND,OK
237,가열로3호기,2020-06-29 22:42,2020-07-01 20:16,112.4,2734.0,8.0,1748.0,-,2020-07-01,-,야간,76432.0,8592.1,9554.0,13.0,12.0,프레스(P5000),FOUND,OK
238,가열로3호기,2020-07-01 20:17,2020-07-02 02:37,15.8,380.0,8.0,1769.0,-,2020-07-02,-,야간,76432.0,1207.6,9554.0,13.0,12.0,프레스(P5000),NOT FOUND,
239,가열로3호기,2020-07-02 05:41,2020-07-03 02:12,70.9,1231.0,7.0,1784.0,-,2020-07-03,-,야간,67260.0,4769,10800.0,13.0,12.0,프레스(P5000),FOUND,OK
240,가열로3호기,2020-07-03 05:05,2020-07-07 14:45,122.2,6340.0,7.0,1821.0,-,2020-07-07,-,주간,106950.0,13072.7,19350.0,13.0,12.0,프레스(P5000),FOUND,OK
241,가열로3호기,2020-07-07 14:50,2020-07-08 14:16,47.9,1406.0,7.0,1841.0,-,2020-07-08,-,주간,102200.0,4899.5,14600.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
242,가열로3호기,2020-07-08 16:40,2020-07-09 13:39,46.0,1259.0,8.0,1862.0,-,2020-07-09,-,주간,105720.0,4864.1,13480.0,13.0,12.0,프레스(P5000),FOUND,OK
243,가열로3호기,2020-07-09 15:55,2020-07-10 15:04,97.8,1389.0,7.0,1886.0,-,2020-07-10,-,주간,50710.0,4957.1,7810.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
244,가열로3호기,2020-07-11 06:45,2020-07-14 02:46,122.7,4081.0,8.0,1909.0,-,2020-07-13,-,야간,63130.0,7744.4,9990.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
245,가열로4호기,2020-03-02 08:56,2020-03-03 15:09,72.5,1813.0,8.0,28.0,-,2020-03-03,-,주간,121050.0,8777,17100.0,13.0,12.0,프레스(P5000),FOUND,GAS OFF/TEMP OFF
246,가열로4호기,2020-03-03 15:35,2020-03-04 14:15,44.7,1360.0,9.0,50.0,-,2020-03-04,-,주간,113820.0,5086.9,14850.0,13.0,12.0,프레스(P5000),FOUND,OK
247,가열로4호기,2020-03-04 14:16,2020-03-05 15:10,52.0,1494.0,5.0,71.0,-,2020-03-05,-,주간,83500.0,4342.1,20350.0,13.0,12.0,프레스(P5000),FOUND,OK
248,가열로4호기,2020-03-05 15:16,2020-03-06 16:48,65.1,1532.0,8.0,92.0,-,2020-03-06,-,주간,84240.0,5484.8,10530.0,13.0,12.0,프레스(P5000),FOUND,OK
249,가열로4호기,2020-03-07 07:00,2020-03-09 21:42,96.5,3762.0,6.0,115.0,-,2020-03-09,-,야간,57324.0,5534.5,9554.0,13.0,12.0,프레스(P5000),FOUND,OK
250,가열로4호기,2020-03-09 22:55,2020-03-11 02:05,53.6,1630.0,8.0,138.0,-,2020-03-10,-,야간,111850.0,5999.2,14850.0,13.0,12.0,프레스(P5000),FOUND,OK
251,가열로4호기,2020-03-11 02:07,2020-03-12 02:19,41.0,1452.0,7.0,159.0,-,2020-03-11,-,야간,111200.0,4554.8,22100.0,13.0,12.0,프레스(P5000),FOUND,OK
252,가열로4호기,2020-03-12 02:19,2020-03-13 01:41,49.3,1402.0,8.0,184.0,-,2020-03-12,-,야간,88800.0,4374.1,11100.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
253,가열로4호기,2020-03-13 03:31,2020-03-14 04:08,61.8,1477.0,12.0,205.0,-,2020-03-13,-,야간,95550.0,5905.6,9470.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
254,가열로4호기,2020-03-15 07:00,2020-03-16 10:48,97.7,1668.0,6.0,225.0,-,2020-03-16,-,주간,55070.0,5382.8,12120.0,13.0,12.0,프레스(P5000),FOUND,OK
255,가열로4호기,2020-03-16 12:58,2020-03-17 13:04,48.0,1446.0,7.0,249.0,-,2020-03-17,-,주간,103950.0,4990.5,14850.0,13.0,12.0,프레스(P5000),FOUND,OK
256,가열로4호기,2020-03-17 13:20,2020-03-18 14:14,38.7,1494.0,7.0,266.0,-,2020-03-18,-,주간,117100.0,4534.9,28000.0,13.0,12.0,프레스(P5000),FOUND,OK
257,가열로4호기,2020-03-18 14:19,2020-03-19 15:19,50.6,1500.0,8.0,283.0,-,2020-03-19,-,주간,88800.0,4496.1,11100.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
258,가열로4호기,2020-03-19 18:23,2020-03-20 13:32,49.9,1149.0,8.0,302.0,-,2020-03-20,-,주간,76432.0,3811.3,9554.0,13.0,12.0,프레스(P5000),FOUND,OK
259,가열로4호기,2020-03-21 07:30,2020-03-24 05:46,78.7,4216.0,7.0,322.0,-,2020-03-23,-,야간,103950.0,8185.8,14850.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
260,가열로4호기,2020-03-24 06:05,2020-03-24 23:11,36.1,1026.0,7.0,343.0,-,2020-03-24,-,야간,94360.0,3404.5,13480.0,13.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
261,가열로4호기,2020-03-25 01:20,2020-03-26 06:26,61.6,1746.0,6.0,363.0,-,2020-03-25,-,야간,89100.0,5488.3,14850.0,13.0,12.0,프레스(P5000),FOUND,OK
262,가열로4호기,2020-03-26 06:54,2020-03-27 04:42,50.1,1308.0,6.0,383.0,-,2020-03-26,-,야간,80880.0,4052,13480.0,13.0,12.0,프레스(P5000),FOUND,OK
